date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449166145,-9.529568175836367,-1.4486977864749278,46303877432
2025-03-24,-5.94548440503219,-10.17690539170896,-1.7571240903372425,46303877432
2025-03-25,-6.514488360898234,-10.612618033933929,-2.0624848979807924,46303877432
2025-03-26,-7.083492316764286,-11.197958538765944,-3.1417858892731463,46303877432
2025-03-27,-7.652496272630323,-11.982321131308058,-3.705388850740268,46303877432
2025-03-28,-8.221500228496375,-12.319124476518754,-4.180723541365215,46303877432
2025-03-29,-8.790504184362426,-12.888432395157762,-4.452705191980645,46303877432
2025-03-30,-9.359508140228463,-13.416396812407825,-5.13164680348382,46303877432
2025-03-31,-9.928512096094515,-13.766579825799072,-5.477177316397364,46303877432
2024-12-31,3.9986594018922714,1.1751378815441613,6.972973875523927,46303948414
2025-01-01,4.018659914392803,0.8329613211339237,6.801414342573527,46303948414
2025-01-02,4.038660426893334,1.059416608019628,7.108389894764792,46303948414
2025-01-03,4.0586609393938655,1.111869814438658,6.907061788470878,46303948414
2025-01-04,4.078661451894397,0.978092242177223,7.105965115672897,46303948414
2025-01-05,4.098661964394928,0.9479128481012727,7.00777201564339,46303948414
2025-01-06,4.11866247689546,1.0796999235413967,7.2705399005894655,46303948414
2025-01-07,4.138662989395991,1.0840134710337461,7.104825156814088,46303948414
2025-01-08,4.158663501896522,1.1792131660555072,6.962142293440855,46303948414
2025-01-09,4.178664014397054,1.0669372729347628,7.341242146464019,46303948414
2025-01-10,4.198664526897585,1.35043471135926,7.0333533466245575,46303948414
2025-01-11,4.218665039398116,1.3355732545968202,7.1745260091242145,46303948414
2025-01-12,4.238665551898649,1.374956256201064,7.371612090903018,46303948414
2025-01-13,4.258666064399179,1.1213470697613461,7.231514291374691,46303948414
2025-01-14,4.278666576899711,1.3528586930543889,7.433295674794921,46303948414
2025-01-15,4.298667089400243,1.2268281791876718,7.220912338512586,46303948414
2025-01-16,4.318667601900774,1.2425094990456131,7.229340834802564,46303948414
2025-01-17,4.3386681144013055,1.398760368936072,7.408185562310585,46303948414
2025-01-18,4.358668626901837,1.2649835262441234,7.314487285954743,46303948414
2025-01-19,4.378669139402368,1.280262572614791,7.332830825558779,46303948414
2025-01-20,4.3986696519029,1.592451567801509,7.501606806792929,46303948414
2025-01-21,4.418670164403431,1.290725434849361,7.454245343623868,46303948414
2025-01-22,4.438670676903962,1.234860030574806,7.20969316117769,46303948414
2025-01-23,4.458671189404494,1.4695967318784122,7.628717690357811,46303948414
2025-01-24,4.478671701905025,1.6663746082733983,7.283668577282303,46303948414
2025-01-25,4.498672214405557,1.1289679567476774,7.473075982520947,46303948414
2025-01-26,4.518672726906088,1.4083082555342972,7.557372808133297,46303948414
2025-01-27,4.53867323940662,1.428500388882769,7.527298823989596,46303948414
2024-12-17,7.714272166685397,7.714272165993782,7.7142721674338794,46308044959
2024-12-18,8.428557166762566,8.42855716592055,8.42855716756426,46308044959
2024-12-19,9.142842166839738,9.14284216573248,9.142842167792042,46308044959
2024-12-20,9.85712716691691,9.857127165387261,9.857127168233477,46308044959
2024-12-21,10.57141216699408,10.571412163137488,10.571412170550328,46308044959
2024-12-22,11.285697167071252,11.285697159646354,11.285697173730219,46308044959
2024-12-23,11.99998216714842,11.999982156371374,11.999982177289581,46308044959
2024-12-24,12.714267167225593,12.714267152183472,12.714267180488031,46308044959
2024-12-25,13.428552167302762,13.428552146190711,13.428552184777633,46308044959
2024-12-26,14.14283716737993,14.142837141463238,14.142837189832166,46308044959
2024-12-27,14.857122167457103,14.857122134567826,14.857122194486086,46308044959
2024-12-28,15.571407167534275,15.571407128645353,15.571407198875503,46308044959
2024-12-29,16.285692167611444,16.28569211971254,16.2856922047965,46308044959
2024-12-30,16.999977167688613,16.99997711308136,16.999977211702635,46308044959
2024-12-31,17.714262167765785,17.714262107032663,17.714262220786825,46308044959
2025-01-01,18.428547167842954,18.428547097979408,18.428547228992574,46308044959
2025-01-02,19.142832167920126,19.142832093816704,19.142832235004327,46308044959
2025-01-03,19.857117167997295,19.857117086899493,19.857117241294812,46308044959
2025-01-04,20.571402168074467,20.571402081409424,20.57140225171528,46308044959
2025-01-05,21.285687168151632,21.285687073619748,21.28568726317051,46308044959
2025-01-06,21.999972168228805,21.99997206287177,21.999972268761685,46308044959
2025-01-07,22.714257168305984,22.71425705581483,22.714257278800442,46308044959
2025-01-08,23.428542168383146,23.428542048322377,23.428542288548723,46308044959
2025-01-09,24.14282716846032,24.142827038285382,24.142827297575586,46308044959
2025-01-10,24.85711216853749,24.85711202784303,24.857112307800854,46308044959
2025-01-11,25.57139716861466,25.571397014460473,25.57139731916134,46308044959
2025-01-12,26.285682168691828,26.285682001462163,26.28568232613979,46308044959
2025-01-13,26.999967168768997,26.9999669897048,26.99996733501404,46308044959
2024-12-24,2.2106782424648124,1.6268585110724783,2.812182175022311,46310250952
2024-12-25,2.4867677651325204,1.926379316997921,3.0617530397641106,46310250952
2024-12-26,2.7628572878002275,2.168114013946655,3.3140293610798524,46310250952
2024-12-27,3.0389468104679356,2.396741908331357,3.6646204704904775,46310250952
2024-12-28,3.3150363331356436,2.7260630224865974,3.866746697346776,46310250952
2024-12-29,3.5911258558033516,2.9973506480616896,4.169217331431697,46310250952
2024-12-30,3.867215378471059,3.3065930605446177,4.46360179238891,46310250952
2024-12-31,4.143304901138767,3.539669021640174,4.679673953981208,46310250952
2025-01-01,4.419394423806477,3.8479281317143026,4.984477724906102,46310250952
2025-01-02,4.695483946474184,4.071075764900139,5.271307541440908,46310250952
2025-01-03,4.971573469141891,4.39113051906108,5.534429117132488,46310250952
